,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
201,Power of the Air,2017,N/A,N/A,N/A,Drama,Dave Christiano,Dave Christiano,"Nicholas X. Parsons, Patty Duke, Michael Gross, Tracy Goode",A missionary from Africa shares with a Christian man in the USA how he thinks the enemy is deceiving people.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3554938,movie,N/A,N/A,N/A,N/A,True
202,Venom,2018,PG-13,05 Oct 2018,112 min,"Action, Sci-Fi",Ruben Fleischer,"Jeff Pinkner (screenplay by), Scott Rosenberg (screenplay by), Kelly Marcel (screenplay by), Jeff Pinkner (screen story by), Scott Rosenberg (screen story by), Todd McFarlane (Marvel's Venom Character created by), David Michelinie (Marvel's Venom Character created by)","Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze","A failed reporter is bonded to an alien entity, one of many entities who have invaded Earth. But the entity takes a liking to Earth and decides to protect it.",English,"China, USA",N/A,https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.8,"231,324",tt1270797,movie,18 Jun 2013,N/A,Vis,N/A,True
203,A Star Is Born,2018,R,05 Oct 2018,136 min,"Drama, Music, Romance",Bradley Cooper,"Eric Roth (screenplay by), Bradley Cooper (screenplay by), Will Fetters (screenplay by), Moss Hart (based on the 1954 screenplay by), John Gregory Dunne (based on the 1976 screenplay by), Joan Didion (based on the 1976 screenplay by), Frank Pierson (based on the 1976 screenplay by), William A. Wellman (based on a story by), Robert Carson (based on a story by)","Lady Gaga, Bradley Cooper, Sam Elliott, Andrew Dice Clay","A musician helps a young singer find fame, even as age and alcoholism send his own career into a downward spiral.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNmE5ZmE3OGItNTdlNC00YmMxLWEzNjctYzAwOGQ5ODg0OTI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.9,"186,913",tt1517451,movie,19 Feb 2019,N/A,Warner Bros. Pictures,http://www.astarisbornmovie.com/,True
204,The Hate U Give,2018,PG-13,19 Oct 2018,133 min,"Crime, Drama",George Tillman Jr.,"Audrey Wells (screenplay by), Angie Thomas (based upon the novel by)","Amandla Stenberg, Regina Hall, Russell Hornsby, Anthony Mackie","Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressure from all sides of the community, Starr must find her voice and stand up for what's right.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDVkMWJiMzUtNjQyOS00MGVmLWJhYmMtN2IxYzU4MjY3MDRmXkEyXkFqcGdeQXVyNzA5NjIzODk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.2,"13,601",tt5580266,movie,22 Jan 2019,N/A,20th Century Fox,N/A,True
205,The Happy Prince,2018,R,10 Oct 2018,105 min,"Biography, Drama",Rupert Everett,Rupert Everett,"Colin Firth, Rupert Everett, Colin Morgan, Emily Watson","The untold story of the last days in the tragic times of Oscar Wilde, a person who observes his own failure with ironic distance and regards the difficulties that beset his life with detachment and humor.","English, Italian, French, Latin","UK, Belgium, Italy, Germany",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODVjZThlMzMtZjQwNy00YjRlLWE5ZTMtMWVlMWUwM2U1NjRkXkEyXkFqcGdeQXVyODcyODY1Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.3,"2,620",tt2404639,movie,12 Feb 2019,N/A,Sony Pictures Classics,https://sonyclassics.com/thehappyprince/,True
206,First Man,2018,PG-13,12 Oct 2018,141 min,"Biography, Drama, History",Damien Chazelle,"Josh Singer (screenplay by), James R. Hansen (based on the book by)","Ryan Gosling, Claire Foy, Jason Clarke, Kyle Chandler","A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",English,"USA, Japan",N/A,https://m.media-amazon.com/images/M/MV5BMDBhOTMxN2UtYjllYS00NWNiLWE1MzAtZjg3NmExODliMDQ0XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.4,"100,721",tt1213641,movie,22 Jan 2019,N/A,Universal Pictures,http://www.firstman.com,True
207,Bad Times at the El Royale,2018,R,12 Oct 2018,141 min,"Crime, Drama, Mystery, Thriller",Drew Goddard,Drew Goddard,"Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm","Circa 1969, several strangers, most with a secret to bury, meet by chance at Lake Tahoe's El Royale, a rundown hotel with a dark past. Over the course of one night, everyone will show their true colors - before everything goes to hell.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.1,"69,971",tt6628394,movie,01 Jan 2019,N/A,20th Century Fox,http://www.ElRoyaleMovie.com,True
208,Goosebumps 2: Haunted Halloween,2018,PG,12 Oct 2018,90 min,"Adventure, Comedy, Family, Fantasy, Horror",Ari Sandel,"Rob Lieber (screenplay by), Rob Lieber (story by), Darren Lemke (story by), R.L. Stine (based on the Scholastic Goosebumps Books written by)","Wendi McLendon-Covey, Madison Iseman, Jeremy Ray Taylor, Caleel Harris",Two young friends find a magic book that brings a ventriloquist's dummy to life.,English,"USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BNzgxMDQ2MDUyMF5BMl5BanBnXkFtZTgwNzgyMjQyNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.7,"8,473",tt5664636,movie,15 Jan 2019,N/A,Columbia Pictures,http://www.goosebumps.movie/,True
209,Beautiful Boy,2018,R,25 Oct 2018,120 min,"Biography, Drama",Felix van Groeningen,"Luke Davies (screenplay by), Felix van Groeningen (screenplay by), David Sheff (based on the book ""Beautiful Boy"" by), Nic Sheff (based on the book ""Tweak"" by)","Steve Carell, Maura Tierney, Jack Dylan Grazer, Oakley Bull","Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse, and recovery in a family coping with addiction over many years.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjNhNjVjZDQtMzRhMS00YmI2LTkxZmEtMDdkMWU3OWQ2NjNmXkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.3,"21,638",tt1226837,movie,N/A,N/A,Amazon Studios,N/A,True
210,The Oath,2018,R,12 Oct 2018,93 min,"Comedy, Thriller",Ike Barinholtz,Ike Barinholtz,"Ike Barinholtz, Tiffany Haddish, Nora Dunn, Chris Ellis","In a politically divided America, a man struggles to make it through the Thanksgiving holiday without destroying his family.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU5Nzg0Mjg2MF5BMl5BanBnXkFtZTgwMzk1OTYzNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.2,"1,612",tt7461200,movie,08 Jan 2019,N/A,Roadside Attractions,https://www.theoath.film/,True
211,Halloween,1978,R,27 Oct 1978,91 min,"Horror, Thriller",John Carpenter,"John Carpenter (screenplay), Debra Hill (screenplay)","Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P.J. Soles","Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",English,USA,5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.8,"201,371",tt0077651,movie,27 Oct 1997,N/A,Compass International Pictures,N/A,True
212,Can You Ever Forgive Me?,2018,R,02 Nov 2018,106 min,"Biography, Comedy, Crime, Drama",Marielle Heller,"Nicole Holofcener (screenplay by), Jeff Whitty (screenplay by)","Melissa McCarthy, Richard E. Grant, Dolly Wells, Ben Falcone","When Lee Israel falls out of step with current tastes, she turns her art form to deception.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjQzMzEzNDU2NV5BMl5BanBnXkFtZTgwMzQ4NTUwNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.3,"9,453",tt4595882,movie,N/A,N/A,Fox Searchlight Pictures,http://www.foxsearchlight.com/canyoueverforgiveme/,True
213,Mid90s,2018,R,26 Oct 2018,85 min,"Comedy, Drama",Jonah Hill,Jonah Hill,"Sunny Suljic, Katherine Waterston, Lucas Hedges, Na-kel Smith","Follows Stevie, a thirteen-year-old in 1990s-era Los Angeles who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDhjNDQ0MjEtNWZhMy00ZTY1LWFkYmQtMWYwNDliNGQ1MWU2XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.4,"13,096",tt5613484,movie,08 Jan 2019,N/A,A24,http://mid90s.movie/,True
214,What They Had,2018,R,29 Nov 2018,101 min,Drama,Elizabeth Chomko,Elizabeth Chomko,"Hilary Swank, Michael Shannon, Robert Forster, Blythe Danner",Bridget returns home at her brother's urging to deal with her ailing mother and her father's reluctance to let go of their life together.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc4NzIyODE3Nl5BMl5BanBnXkFtZTgwNjg2NTc5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.5,"1,046",tt6662736,movie,08 Jan 2019,N/A,Bleecker Street,https://bleeckerstreetmedia.com/whattheyhad,True
215,Wildlife,2018,PG-13,27 Jul 2018,105 min,Drama,Paul Dano,"Paul Dano (screenplay by), Zoe Kazan (screenplay by), Richard Ford (based on the book by)","Jake Gyllenhaal, Carey Mulligan, Ed Oxenbould, Bill Camp",A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTNlZWY2ZGQtY2U1ZS00Mjc5LWExNjgtM2Q4YzQyYTlmNjZhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.1,"8,157",tt5929754,movie,08 Jan 2019,N/A,IFC Films,N/A,True
216,Johnny English Strikes Again,2018,PG,26 Oct 2018,89 min,"Action, Adventure, Comedy",David Kerr,William Davies (screenplay by),"Kevin Eldon, Emma Thompson, Adam James, Rowan Atkinson","After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English is forced to come out of retirement to find the mastermind hacker.","English, Russian, French, German","UK, France, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjI4MjQ3MjI5MV5BMl5BanBnXkFtZTgwNjczMDE4NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.2,"40,207",tt6921996,movie,22 Jan 2019,N/A,Universal Pictures,http://www.johnnyenglishmovie.com/,True
217,Hunter Killer,2018,R,26 Oct 2018,122 min,"Action, Thriller",Donovan Marsh,"Arne Schmidt (screenplay by), Jamie Moss (screenplay by), George Wallace (based on the novel ""Firing Point"" written by), Don Keith (based on the novel ""Firing Point"" written by)","Ethan Baird, Jacob Scipio, Dempsey Bovell, Corey Johnson","An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general.","Russian, English","UK, China, USA",N/A,https://m.media-amazon.com/images/M/MV5BYjRkNzQ0NmYtZmQyMS00Yzk5LWEzZjQtYzhlOTRlMzVjMzA3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.6,"26,091",tt1846589,movie,15 Jan 2019,N/A,Summit Premiere,https://hunterkiller.movie/,True
218,Suspiria,1977,R,12 Aug 1977,92 min,Horror,Dario Argento,"Dario Argento (screenplay), Daria Nicolodi (screenplay)","Jessica Harper, Stefania Casini, Flavio Bucci, Miguel Bosé",An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,"Italian, Russian, English, German, Latin",Italy,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjRiYTNjODctNGU1Ni00NDg3LTk0NGUtMWU0NjgyZTAyYmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.5,"65,539",tt0076786,movie,11 Sep 2001,N/A,International Classics Inc.,http://blue-underground.com/,True
219,Indivisible,2016,N/A,29 Sep 2016,100 min,Drama,Edoardo De Angelis,"Nicola Guaglianone (story), Nicola Guaglianone (screenplay), Barbara Petronio (screenplay), Edoardo De Angelis (screenplay)","Angela Fontana, Marianna Fontana, Antonia Truppo, Toni Laudadio","Daisy and Violet are twin sisters on the verge of turning 18. They are blessed with beautiful voices and are sought after to sing at weddings, communions and baptisms. Their real draw is ...",Italian,Italy,29 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BNjZiMDJmNTQtNTU3ZC00OWI0LTllZTktZTEyODBkOWNkMGU4XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.0,839,tt5259496,movie,N/A,N/A,N/A,N/A,True
220,Bullitt County,2018,N/A,26 Oct 2018,98 min,"Action, Drama, Thriller",David McCracken,David McCracken,"Mike C. Nelson, Jenni Melear, David McCracken, Napoleon Ryan","An action/thriller set in 1977 about four friends who reunite for a bachelor party to hunt for buried Prohibition money on Kentucky's Bluegrass Bourbon Trail, only to become ripped apart by greed, corruption, and murder.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTk5MmZjYjktZWZhZC00NzRkLTk3NDAtOWYxZGJlZjkzMjRiXkEyXkFqcGdeQXVyMjI4MDEyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,7.9,77,tt6140148,movie,N/A,N/A,Mr. Pictures,N/A,True
221,Bohemian Rhapsody,2018,PG-13,02 Nov 2018,134 min,"Biography, Drama, Music",Bryan Singer,"Anthony McCarten (story by), Peter Morgan (story by), Anthony McCarten (screenplay by)","Rami Malek, Lucy Boynton, Gwilym Lee, Ben Hardy","The story of the legendary rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BNDg2NjIxMDUyNF5BMl5BanBnXkFtZTgwMzEzNTE1NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,8.1,"271,569",tt1727824,movie,12 Feb 2019,N/A,20th Century Fox,http://www.bohemianrhapsody.com,True
222,The Nutcracker and the Four Realms,2018,PG,02 Nov 2018,99 min,"Adventure, Family, Fantasy","Lasse Hallström, Joe Johnston","Ashleigh Powell (screen story by), Ashleigh Powell (screenplay by), E.T.A. Hoffmann (suggested by the short story ""The Nutcracker and the Mouse King"" written by), Marius Petipa (suggested by the ""Nutcracker Ballet"" by)","Mackenzie Foy, Tom Sweet, Meera Syal, Ellie Bamber",A young girl is transported into a magical world of gingerbread soldiers and an army of mice.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTg1NDI1MjEyMl5BMl5BanBnXkFtZTgwOTA5MTgwNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.5,"12,915",tt5523010,movie,29 Jan 2019,N/A,Walt Disney Pictures,N/A,True
223,Nobody's Fool,1994,R,13 Jan 1995,110 min,"Comedy, Drama",Robert Benton,"Richard Russo (novel), Robert Benton (screenplay)","Paul Newman, Jessica Tandy, Bruce Willis, Melanie Griffith",A stubborn man past his prime reflects on his life of strict independence and seeks more out of himself.,English,USA,Nominated for 2 Oscars. Another 5 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.4,"16,726",tt0110684,movie,09 Sep 2003,N/A,Paramount Home Video,N/A,True
224,Boy Erased,2018,R,08 Nov 2018,115 min,"Biography, Drama",Joel Edgerton,"Garrard Conley (based on the memoir Boy Erased by), Joel Edgerton (written for the screen by)","Lucas Hedges, Nicole Kidman, Russell Crowe, Madelyn Cline",The son of a Baptist preacher is forced to participate in a church-supported gay conversion program after being forcibly outed to his parents.,English,"Australia, USA",N/A,https://m.media-amazon.com/images/M/MV5BNzM2MzU1NTM4NF5BMl5BanBnXkFtZTgwNTMwMzI1NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.0,"12,483",tt7008872,movie,29 Jan 2019,N/A,Focus Features,http://www.boyerasedmovie.com/,True
225,A Private War,2018,R,16 Nov 2018,110 min,"Biography, Drama, War",Matthew Heineman,"Marie Brenner (based on the Vanity Fair article ""Marie Colvin's Private War"" by), Arash Amel","Rosamund Pike, Greg Wise, Alexandra Moen, Tom Hollander","One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontline of conflicts across the globe to give voice to the voiceless.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BODFkMzljMWUtY2NjNS00NjZhLTk4MDItYWNjMjIyODZlNDc1XkEyXkFqcGdeQXVyNzEyMTk0MzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"4,684",tt2368254,movie,05 Feb 2019,N/A,Aviron Pictures,https://www.aprivatewarfilm.com/,True
226,Bodied,2017,R,02 Nov 2018,120 min,"Comedy, Drama, Music",Joseph Kahn,"Alex Larsen (screenplay by), Joseph Kahn (story by), Alex Larsen (story by)","Calum Worthy, Jackie Long, Rory Uphold, Jonathan Park",A progressive graduate student finds success and sparks outrage when his interest in battle rap as a thesis subject becomes a competitive obsession.,English,USA,5 wins.,https://m.media-amazon.com/images/M/MV5BZmFmZmVhOGMtNGYyMi00Yjk4LWFiNTItYjY0M2ZmODA2ZTdjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.2,"2,842",tt5883570,movie,N/A,N/A,NEON,http://www.bodiedmovie.com/,True
227,The Front Runner,2018,R,21 Nov 2018,113 min,"Drama, History, Thriller",Jason Reitman,"Matt Bai, Jay Carson, Jason Reitman, Matt Bai (based on the book ""All The Truth Is Out"" by)","Hugh Jackman, Vera Farmiga, J.K. Simmons, Mark O'Brien",American Senator Gary Hart's presidential campaign in 1988 is derailed when he's caught in a scandalous love affair.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTcyNTAxOTg4NV5BMl5BanBnXkFtZTgwMTMwNjQ2NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"1,959",tt7074886,movie,12 Feb 2019,N/A,Columbia Pictures,http://www.thefrontrunner.movie/site/,True
228,The Grinch,2018,PG,09 Nov 2018,86 min,"Animation, Comedy, Family, Fantasy, Musical","Yarrow Cheney, Scott Mosier","Michael LeSieur (screenplay by), Tommy Swerdlow (screenplay by), Dr. Seuss (based on the book ""How The Grinch Stole Christmas"" by)","Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,English,"France, China, Japan, USA",N/A,https://m.media-amazon.com/images/M/MV5BYmE5Yjg0MzktYzgzMi00YTFiLWJjYTItY2M5MmI1ODI4MDY3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.3,"24,293",tt2709692,movie,05 Feb 2019,N/A,Universal Pictures,http://www.grinchmovie.com/,True
229,The Girl in the Spider's Web,2018,R,09 Nov 2018,117 min,"Action, Crime, Drama, Thriller",Fede Alvarez,"David Lagercrantz (based on the novel by), Stieg Larsson (with characters introduced in the Millenium series by), Jay Basu (screenplay by), Fede Alvarez (screenplay by), Steven Knight (screenplay by)","Claire Foy, Beau Gadsdon, Sverrir Gudnason, Lakeith Stanfield","Young computer hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",English,"UK, Germany, Sweden, Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BZWU4ZDI5OGEtOTdmZS00MmNiLWIzNjQtZGM1MGE0M2UzYTczXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.1,"18,140",tt5177088,movie,05 Feb 2019,N/A,Columbia Pictures,N/A,True
230,Overlord,2018,R,09 Nov 2018,110 min,"Action, Adventure, Horror, Mystery, Sci-Fi, War",Julius Avery,"Billy Ray (screenplay by), Mark L. Smith (screenplay by), Billy Ray (story by)","Jovan Adepo, Wyatt Russell, Mathilde Ollivier, Pilou Asbæk",A small group of American soldiers find horror behind enemy lines on the eve of D-Day.,"English, Russian, French, German","USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BYTUzYmJlNDgtMzM2ZS00N2ZkLWJjY2ItNzM0ZmVjMWU5OTA3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"39,744",tt4530422,movie,05 Feb 2019,N/A,Paramount Pictures,N/A,True
231,Conundrum: Secrets Among Friends,2018,N/A,15 Nov 2018,N/A,"Drama, Thriller",Josh Webber,"Shaun Cairo (story by), Cristiano Demoham (screenplay by)","Cameron Bright, Parker McKenna Posey, Paula Jai Parker, Bronson Pelletier","A story about longtime friends whom have known one another since college. All of whom have been doing well since, with careers in the entertainment industry, on wall street, legal and even ...",English,USA,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BZTk4NDRlYzEtODc4Ny00ODY5LThjMGItODc4Mjc3NDM2NWNhXkEyXkFqcGdeQXVyMTYwMjAzMTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7251692,movie,N/A,N/A,N/A,N/A,True
232,Fantastic Beasts: The Crimes of Grindelwald,2018,PG-13,16 Nov 2018,134 min,"Adventure, Family, Fantasy",David Yates,"J.K. Rowling, J.K. Rowling (based upon characters created by)","Johnny Depp, Kevin Guthrie, Carmen Ejogo, Wolf Roth","The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.","English, French","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZjFiMGUzMTAtNDAwMC00ZjRhLTk0OTUtMmJiMzM5ZmVjODQxXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.8,"123,142",tt4123430,movie,12 Mar 2019,N/A,Warner Bros. Pictures,https://www.facebook.com/fantasticbeastsmovie/,True
